wc_id,type,parent_id,sku,meta,status,name
5469,variation,2976,11124-60112,11124-60112,publish,"German, ARKY white cabinet"
5470,variation,2976,11124-60122,11124-60122,publish,"German, ARKY green cabinet"
5471,variation,2976,11124-60213,11124-60213,publish,"German, ARKY outdoor (heated)"
5472,variation,2976,11124-60222,11124-60222,publish,"German, Core Classic"
5473,variation,2976,11124-60223,11124-60223,publish,"German, Core Plus"
5475,variation,2976,11127,11127,publish,"Danish, Defibrillator"
5476,variation,2976,11127-60110,11127-60110,publish,"Danish, ARKY backpack"
5477,variation,2976,11127-60112,11127-60112,publish,"Danish, ARKY white cabinet"
5478,variation,2976,11127-60122,11127-60122,publish,"Danish, ARKY green cabinet"
5479,variation,2976,11127-60213,11127-60213,publish,"Danish, ARKY outdoor (heated)"
5480,variation,2976,11127-60222,11127-60222,publish,"Danish, Core Classic"
5481,variation,2976,11127-60223,11127-60223,publish,"Danish, Core Plus"
5483,variation,2981,11131,11131,private,"Dutch, Defibrillator"
5499,variation,2981,11133,11133,publish,"English, Defibrillator"
5500,variation,2981,11133-60110,11133-60110,publish,"English, ARKY backpack"
5501,variation,2981,11133-60112,11133-60112,publish,"English, ARKY white cabinet"
5502,variation,2981,11133-60122,11133-60122,publish,"English, ARKY green cabinet"
5503,variation,2981,11133-60213,11133-60213,publish,"English, ARKY outdoor (heated)"
5504,variation,2981,11133-60222,11133-60222,publish,"English, Core Classic"
5505,variation,2981,11133-60223,11133-60223,publish,"English, Core Plus"
5507,variation,2981,11134,11134,publish,"German, Defibrillator"
5508,variation,2981,11134-60110,11134-60110,publish,"German, ARKY backpack"
5509,variation,2981,11134-60112,11134-60112,publish,"German, ARKY white cabinet"
5510,variation,2981,11134-60122,11134-60122,publish,"German, ARKY green cabinet"
5511,variation,2981,11134-60213,11134-60213,publish,"German, ARKY outdoor (heated)"
5512,variation,2981,11134-60222,11134-60222,publish,"German, Core Classic"
5513,variation,2981,11134-60223,11134-60223,publish,"German, Core Plus"
5515,variation,2981,11137,11137,publish,"Danish, Defibrillator"
5516,variation,2981,11137-60110,11137-60110,publish,"Danish, ARKY backpack"
5517,variation,2981,11137-60112,11137-60112,publish,"Danish, ARKY white cabinet"
5518,variation,2981,11137-60122,11137-60122,publish,"Danish, ARKY green cabinet"
5519,variation,2981,11137-60213,11137-60213,publish,"Danish, ARKY outdoor (heated)"
5520,variation,2981,11137-60222,11137-60222,publish,"Danish, Core Classic"
5521,variation,2981,11137-60223,11137-60223,publish,"Danish, Core Plus"
5525,variation,1993,11187,11187,private,"Dutch, Defibrillator"
5533,variation,1993,11657,11657,publish,"French, Defibrillator"
5534,variation,1993,11657-60110,11657-60110,publish,"French, ARKY backpack"
5535,variation,1993,11657-60112,11657-60112,publish,"French, ARKY white cabinet"
5536,variation,1993,11657-60122,11657-60122,publish,"French, ARKY green cabinet"
5537,variation,1993,11657-60212,11657-60212,publish,"French, ARKY outdoor (unheated)"
5538,variation,1993,11657-60213,11657-60213,publish,"French, ARKY heated cabinet"
5539,variation,1993,11657-60222,11657-60222,publish,"French, Arky Core Classic"
5540,variation,1993,11657-60223,11657-60223,publish,"French, Arky Core Plus"
5542,variation,1993,11661-60110,11661-DE,publish,"German, ARKY backpack"
5543,variation,1993,11661-60112,11661-DE-60112,publish,"German, ARKY white cabinet"
5544,variation,1993,11661-60122,11661-DE-60122,publish,"German, ARKY green cabinet"
5545,variation,1993,11661-60212,11661-DE-60212,publish,"German, ARKY outdoor (unheated)"
5546,variation,1993,11661-60213,11661-DE-60213,publish,"German, ARKY heated cabinet"
5547,variation,1993,11661-60222,11661-DE-60222,publish,"German, Arky Core Classic"
5548,variation,1993,11661-60223,11661-DE-60223,publish,"German, Arky Core Plus"
5659,variation,2971,11113-60212,11113-60212,publish,""
5660,variation,2971,11114-60212,11114-60212,publish,""
5661,variation,2971,11117-60212,11117-60212,publish,""
5662,variation,2976,11123-60212,11123-60212,publish,""
5663,variation,2976,11124-60212,11124-60212,publish,""
5664,variation,2976,11127-60212,11127-60212,publish,""
5665,variation,2981,11133-60212,11133-60212,publish,""
5666,variation,2981,11134-60212,11134-60212,publish,""
5667,variation,2981,11137-60212,11137-60212,publish,""
5669,variation,5668,064.1309-SAM-UK,064.1309-SAM-UK,publish,"CU-Medical AED CU-SP1 halfautomaat Engelstalig"
5670,variation,5668,064.1308-SAM-DE,064.1308-SAM-DE,publish,"CU-Medical AED CU-SP1 halfautomaat Duitstalig"
5671,variation,5668,064.1308-SAM-DE-60110,064.1308-SAM-DE-60110,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat DE met Rugtas"
5672,variation,5668,064.1308-SAM-DE-60112,064.1308-SAM-DE-60112,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat DE met witte binnenkast"
5673,variation,5668,064.1308-SAM-DE-60122,064.1308-SAM-DE-60122,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat DE met groene binnenkast"
5674,variation,5668,064.1308-SAM-DE-60212,064.1308-SAM-DE-60212,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat DE met ARKY buitenkast (onverwarmd)"
5675,variation,5668,064.1308-SAM-DE-60213,064.1308-SAM-DE-60213,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat DE met ARKY buitenkast (verwarmd)"
5676,variation,5668,064.1308-SAM-DE-60222,064.1308-SAM-DE-60222,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat DE met ARKY Core Classic buitenkast"
5677,variation,5668,064.1308-SAM-DE-60223,064.1308-SAM-DE-60223,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat DE met ARKY Core Plus buitenkast"
5678,variation,5668,064.1309-SAM-UK-60110,064.1309-SAM-UK-60110,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat UK met Rugtas"
5679,variation,5668,064.1309-SAM-UK-60112,064.1309-SAM-UK-60112,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat UK met witte binnenkast"
5680,variation,5668,064.1309-SAM-UK-60122,064.1309-SAM-UK-60122,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat UK met groene binnenkast"
5681,variation,5668,064.1309-SAM-UK-60212,064.1309-SAM-UK-60212,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat UK met ARKY buitenkast (onverwarmd)"
5682,variation,5668,064.1309-SAM-UK-60213,064.1309-SAM-UK-60213,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat UK met ARKY buitenkast (verwarmd)"
5683,variation,5668,064.1309-SAM-UK-60222,064.1309-SAM-UK-60222,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat UK met ARKY Core Classic buitenkast"
5684,variation,5668,064.1309-SAM-UK-60223,064.1309-SAM-UK-60223,publish,"AED Pakket: CU Medical CU-SP1 semi-automaat UK met ARKY Core Plus buitenkast"
5686,variation,5685,064.1338-SAM-DE,064.1338-SAM-DE,publish,"CU-Medical AED CU-SP1 volautomaat Duitstalig"
5687,variation,5685,064.1338-SAM-DE-60110,064.1338-SAM-DE-60110,publish,"AED Pakket: CU Medical CU-SP1 volautomaat DE met Rugtas"
5688,variation,5685,064.1338-SAM-DE-60112,064.1338-SAM-DE-60112,publish,"AED Pakket: CU Medical CU-SP1 volautomaat DE met witte binnenkast"
5689,variation,5685,064.1338-SAM-DE-60122,064.1338-SAM-DE-60122,publish,"AED Pakket: CU Medical CU-SP1 volautomaat DE met groene binnenkast"
5690,variation,5685,064.1338-SAM-DE-60212,064.1338-SAM-DE-60212,publish,"AED Pakket: CU Medical CU-SP1 volautomaat DE met ARKY buitenkast (onverwarmd)"
5691,variation,5685,064.1338-SAM-DE-60213,064.1338-SAM-DE-60213,publish,"AED Pakket: CU Medical CU-SP1 volautomaat DE met ARKY buitenkast (verwarmd)"
5692,variation,5685,064.1338-SAM-DE-60222,064.1338-SAM-DE-60222,publish,"AED Pakket: CU Medical CU-SP1 volautomaat DE met ARKY Core Classic buitenkast"
5693,variation,5685,064.1338-SAM-DE-60223,064.1338-SAM-DE-60223,publish,"AED Pakket: CU Medical CU-SP1 volautomaat DE met ARKY Core Plus buitenkast"
5694,variation,5685,064.1339-UK,064.1339-UK,publish,"CU-Medical AED CU-SP1 volautomaat Engelstalig"
5695,variation,5685,064.1339-UK-60110,064.1339-UK-60110,publish,"AED Pakket: CU Medical CU-SP1 volautomaat UK met Rugtas"
5696,variation,5685,064.1339-UK-60112,064.1339-UK-60112,publish,"AED Pakket: CU Medical CU-SP1 volautomaat UK met witte binnenkast"
5697,variation,5685,064.1339-UK-60122,064.1339-UK-60122,publish,"AED Pakket: CU Medical CU-SP1 volautomaat UK met groene binnenkast"
5698,variation,5685,064.1339-UK-60212,064.1339-UK-60212,publish,"AED Pakket: CU Medical CU-SP1 volautomaat UK met ARKY buitenkast (onverwarmd)"
5699,variation,5685,064.1339-UK-60213,064.1339-UK-60213,publish,"AED Pakket: CU Medical CU-SP1 volautomaat UK met ARKY buitenkast (verwarmd)"
5700,variation,5685,064.1339-UK-60222,064.1339-UK-60222,publish,"AED Pakket: CU Medical CU-SP1 volautomaat UK met ARKY Core Classic buitenkast"
5701,variation,5685,064.1339-UK-60223,064.1339-UK-60223,publish,"AED Pakket: CU Medical CU-SP1 volautomaat UK met ARKY Core Plus buitenkast"
5702,variation,1600,10144-DK-60110,10144-DK-60110,publish,""
5703,variation,1600,10144-DK-60112,10144-DK-60112,publish,""
5704,variation,1600,10144-DK-60122,10144-DK-60122,publish,""
5705,variation,1600,10144-DK-60212,10144-DK-60212,publish,""
5706,variation,1600,10144-DK-60213,10144-DK-60213,publish,""
5707,variation,1600,10144-DK-60222,10144-DK-60222,publish,""
5708,variation,1600,10144-DK-60223,10144-DK-60223,publish,""
5709,variation,1600,10144-GR-60110,10144-GR-60110,publish,""
5710,variation,1600,10144-GR-60112,10144-GR-60112,publish,""
5711,variation,1600,10144-GR-60122,10144-GR-60122,publish,""
5712,variation,1600,10144-GR-60212,10144-GR-60212,publish,""
5713,variation,1600,10144-GR-60213,10144-GR-60213,publish,""
5714,variation,1600,10144-GR-60222,10144-GR-60222,publish,""
5715,variation,1600,10144-GR-60223,10144-GR-60223,publish,""
5716,variation,1600,10144-ITA-60110,10144-ITA-60110,publish,""
5717,variation,1600,10144-ITA-60112,10144-ITA-60112,publish,""
5718,variation,1600,10144-ITA-60122,10144-ITA-60122,publish,""
5719,variation,1600,10144-ITA-60212,10144-ITA-60212,publish,""
5720,variation,1600,10144-ITA-60213,10144-ITA-60213,publish,""
5721,variation,1600,10144-ITA-60222,10144-ITA-60222,publish,""
5722,variation,1600,10144-ITA-60223,10144-ITA-60223,publish,""
5723,variation,1600,10144-DK,10144-DK,publish,""
5724,variation,1600,10144-GR,10144-GR,publish,""
5725,variation,1600,10144-ITA,10144-ITA,publish,""
5726,variation,5159,21013-DE-4G-60110,21013-DE-4G-60110,publish,""
5727,variation,5159,21013-DE-4G-60112,21013-DE-4G-60112,publish,""
5728,variation,5159,21013-DE-4G-60122,21013-DE-4G-60122,publish,""
5729,variation,5159,21013-DE-4G-60212,21013-DE-4G-60212,publish,""
5730,variation,5159,21013-DE-4G-60213,21013-DE-4G-60213,publish,""
5731,variation,5159,21013-DE-4G-60222,21013-DE-4G-60222,publish,""
5732,variation,5159,21013-DE-4G-60223,21013-DE-4G-60223,publish,""
5733,variation,5159,21013-DK-60110,21013-DK-60110,publish,""
5734,variation,5159,21013-DK-60112,21013-DK-60112,publish,""
5735,variation,5159,21013-DK-60122,21013-DK-60122,publish,""
5736,variation,5159,21013-DK-60212,21013-DK-60212,publish,""
5737,variation,5159,21013-DK-60213,21013-DK-60213,publish,""
5738,variation,5159,21013-DK-60222,21013-DK-60222,publish,""
5739,variation,5159,21013-DK-60223,21013-DK-60223,publish,""
5740,variation,5159,21013-GRE-60110,21013-GRE-60110,publish,""
5741,variation,5159,21013-GRE-60112,21013-GRE-60112,publish,""
5742,variation,5159,21013-GRE-60122,21013-GRE-60122,publish,""
5743,variation,5159,21013-GRE-60212,21013-GRE-60212,publish,""
5744,variation,5159,21013-GRE-60213,21013-GRE-60213,publish,""
5745,variation,5159,21013-GRE-60222,21013-GRE-60222,publish,""
5746,variation,5159,21013-GRE-60223,21013-GRE-60223,publish,""
5747,variation,5159,21013-DE-4G,21013-DE-4G,publish,""
5748,variation,5159,21013-DK,21013-DK,publish,""
5749,variation,5159,21013-GRE,21013-GRE,publish,""
5750,variation,5185,21014-DE-4G-60110,21014-DE-4G-60110,publish,""
5751,variation,5185,21014-DE-4G-60112,21014-DE-4G-60112,publish,""
5752,variation,5185,21014-DE-4G-60122,21014-DE-4G-60122,publish,""
5753,variation,5185,21014-DE-4G-60212,21014-DE-4G-60212,publish,""
5754,variation,5185,21014-DE-4G-60213,21014-DE-4G-60213,publish,""
5755,variation,5185,21014-DE-4G-60222,21014-DE-4G-60222,publish,""
5756,variation,5185,21014-DE-4G-60223,21014-DE-4G-60223,publish,""
5757,variation,5185,21014-DE-4G,21014-DE-4G,publish,""
5758,variation,2829,21018-UK,21018-UK,publish,""
5759,variation,2829,21011-DK-60110,21011-DK-60110,publish,""
5760,variation,2829,21011-DK-60112,21011-DK-60112,publish,""
5761,variation,2829,21011-DK-60122,21011-DK-60122,publish,""
5762,variation,2829,21011-DK-60212,21011-DK-60212,publish,""
5763,variation,2829,21011-DK-60213,21011-DK-60213,publish,""
5764,variation,2829,21011-DK-60222,21011-DK-60222,publish,""
5765,variation,2829,21011-DK-60223,21011-DK-60223,publish,""
5766,variation,2829,21011-FIN-60110,21011-FIN-60110,publish,""
5767,variation,2829,21011-FIN-60112,21011-FIN-60112,publish,""
5768,variation,2829,21011-FIN-60122,21011-FIN-60122,publish,""
5769,variation,2829,21011-FIN-60212,21011-FIN-60212,publish,""
5770,variation,2829,21011-FIN-60213,21011-FIN-60213,publish,""
5771,variation,2829,21011-FIN-60222,21011-FIN-60222,publish,""
5772,variation,2829,21011-FIN-60223,21011-FIN-60223,publish,""
5773,variation,2829,21011-FRDEEN-60110,21011-FRDEEN-60110,publish,""
5774,variation,2829,21011-FRDEEN-60112,21011-FRDEEN-60112,publish,""
5775,variation,2829,21011-FRDEEN-60122,21011-FRDEEN-60122,publish,""
5776,variation,2829,21011-FRDEEN-60212,21011-FRDEEN-60212,publish,""
5777,variation,2829,21011-FRDEEN-60213,21011-FRDEEN-60213,publish,""
5778,variation,2829,21011-FRDEEN-60222,21011-FRDEEN-60222,publish,""
5779,variation,2829,21011-FRDEEN-60223,21011-FRDEEN-60223,publish,""
5780,variation,2829,21011-GR-60110,21011-GR-60110,publish,""
5781,variation,2829,21011-GR-60112,21011-GR-60112,publish,""
5782,variation,2829,21011-GR-60122,21011-GR-60122,publish,""
5783,variation,2829,21011-GR-60212,21011-GR-60212,publish,""
5784,variation,2829,21011-GR-60213,21011-GR-60213,publish,""
5785,variation,2829,21011-GR-60222,21011-GR-60222,publish,""
5786,variation,2829,21011-GR-60223,21011-GR-60223,publish,""
5787,variation,2829,21015-60110,21011-DE-60110,publish,""
5788,variation,2829,21015-60112,21011-DE-60112,publish,""
5789,variation,2829,21015-60122,21011-DE-60122,publish,""
5790,variation,2829,21015-60212,21011-DE-60212,publish,""
5791,variation,2829,21015-60213,21011-DE-60213,publish,""
5792,variation,2829,21015-60222,21011-DE-60222,publish,""
5793,variation,2829,21015-60223,21011-DE-60223,publish,""
5794,variation,2829,21011-DK,21011-DK,publish,""
5795,variation,2829,21011-FIN,21011-FIN,publish,""
5796,variation,2829,21011-FR,21011-FR,publish,""
5797,variation,2829,21011-FR-60110,21011-FR-60110,publish,""
5798,variation,2829,21011-FR-60112,21011-FR-60112,publish,""
5799,variation,2829,21011-FR-60122,21011-FR-60122,publish,""
5800,variation,2829,21011-FR-60212,21011-FR-60212,publish,""
5801,variation,2829,21011-FR-60213,21011-FR-60213,publish,""
5802,variation,2829,21011-FR-60222,21011-FR-60222,publish,""
5803,variation,2829,21011-FR-60223,21011-FR-60223,publish,""
5804,variation,2829,21011-FRDEEN,21011-FRDEEN,publish,""
5805,variation,2829,21011-GR,21011-GR,publish,""
5806,variation,2829,21021,21011-UK,publish,""
5807,variation,2829,21021-60110,21011-UK-60110,publish,""
5808,variation,2829,21021-60112,21011-UK-60112,publish,""
5809,variation,2829,21021-60122,21011-UK-60122,publish,""
5810,variation,2829,21021-60212,21011-UK-60212,publish,""
5811,variation,2829,21021-60213,21011-UK-60213,publish,""
5812,variation,2829,21021-60222,21011-UK-60222,publish,""
5813,variation,2829,21021-60223,21011-UK-60223,publish,""
5814,variation,2829,21018-DE,21018-DE,publish,""
5815,variation,2829,21018-DE-60110,21018-DE-60110,publish,""
5816,variation,2829,21018-DE-60112,21018-DE-60112,publish,""
5817,variation,2829,21018-DE-60122,21018-DE-60122,publish,""
5818,variation,2829,21018-DE-60212,21018-DE-60212,publish,""
5819,variation,2829,21018-DE-60213,21018-DE-60213,publish,""
5820,variation,2829,21018-DE-60222,21018-DE-60222,publish,""
5821,variation,2829,21018-DE-60223,21018-DE-60223,publish,""
5822,variation,2829,21018-FR,21018-FR,publish,""
5823,variation,2829,21018-FR-60110,21018-FR-60110,publish,""
5824,variation,2829,21018-FR-60112,21018-FR-60112,publish,""
5825,variation,2829,21018-FR-60122,21018-FR-60122,publish,""
5826,variation,2829,21018-FR-60212,21018-FR-60212,publish,""
5827,variation,2829,21018-FR-60213,21018-FR-60213,publish,""
5828,variation,2829,21018-FR-60222,21018-FR-60222,publish,""
5829,variation,2829,21018-FR-60223,21018-FR-60223,publish,""
5830,variation,2829,21018-UK-60110,21018-UK-60110,publish,""
5831,variation,2829,21018-UK-60112,21018-UK-60112,publish,""
5832,variation,2829,21018-UK-60122,21018-UK-60122,publish,""
5833,variation,2829,21018-UK-60212,21018-UK-60212,publish,""
5834,variation,2829,21018-UK-60213,21018-UK-60213,publish,""
5835,variation,2829,21018-UK-60222,21018-UK-60222,publish,""
5836,variation,2829,21018-UK-60223,21018-UK-60223,publish,""
5838,variation,5837,21019-UK,21019-UK,publish,"Mindray Beneheart C1 Fully-automatic UK, 4G + ARKY safeset"
5839,variation,5837,21012-DK-60110,21012-DK-60110,publish,"AED Pakket: Mindray Beneheart C1 volautomaat DK-UK met Rugtas"
5840,variation,5837,21012-DK-60112,21012-DK-60112,publish,"AED Pakket: Mindray Beneheart C1 volautomaat DK-UK met witte binnenkast"
5841,variation,5837,21012-DK-60122,21012-DK-60122,publish,"AED Pakket: Mindray Beneheart C1 volautomaat DK-UK met groene binnenkast"
5842,variation,5837,21012-DK-60212,21012-DK-60212,publish,"AED Pakket: Mindray Beneheart C1 volautomaat DK-UK met ARKY buitenkast (onverwarmd)"
5843,variation,5837,21012-DK-60213,21012-DK-60213,publish,"AED Pakket: Mindray Beneheart C1 volautomaat DK-UK met ARKY buitenkast (verwarmd)"
5844,variation,5837,21012-DK-60222,21012-DK-60222,publish,"AED Pakket: Mindray Beneheart C1 volautomaat DK-UK met ARKY Core Classic buitenkast"
5845,variation,5837,21012-DK-60223,21012-DK-60223,publish,"AED Pakket: Mindray Beneheart C1 volautomaat DK-UK met ARKY Core Plus buitenkast"
5846,variation,5837,21016,21012-DE,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (DE-EN-FR), including safeset and stickerset"
5847,variation,5837,21016-60110,21012-DE-60110,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (DE-EN-FR), with Backpack"
5848,variation,5837,21016-60112,21012-DE-60112,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (DE-EN-FR), with ARKY white indoor cabinet"
5849,variation,5837,21016-60122,21012-DE-60122,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (DE-EN-FR), with ARKY green indoor cabinet"
5850,variation,5837,21016-60212,21012-DE-60212,publish,"AED Package: Mindray Beneheart C1A Fully-Auto AED (DE-EN-FR), with ARKY outdoor cabinet (unheated)"
5851,variation,5837,21016-60213,21012-DE-60213,publish,"AED Package: Mindray Beneheart C1A Fully-Auto AED (DE-EN-FR), with ARKY outdoor cabinet (heated)"
5852,variation,5837,21016-60222,21012-DE-60222,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (DE-EN-FR), with ARKY Core Classic cabinet"
5853,variation,5837,21016-60223,21012-DE-60223,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (DE-EN-FR), with ARKY Core Plus cabinet"
5854,variation,5837,21012-DK,21012-DK,publish,"AED Package: Mindray Beneheart C1 Fully-automatic AED DK/EN incl. safeset"
5855,variation,5837,21020,21012-FR,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (FR-EN-NL), including safeset and stickerset"
5856,variation,5837,21020-60110,21012-FR-60110,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (FR-EN), with Backpack"
5857,variation,5837,21020-60112,21012-FR-60112,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (FR-EN), with ARKY white indoor cabinet"
5858,variation,5837,21020-60122,21012-FR-60122,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (FR-EN), with ARKY green indoor cabinet"
5859,variation,5837,21020-60212,21012-FR-60212,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (FR-EN), + ARKY outdoor cabinet (unheated)"
5860,variation,5837,21020-60213,21012-FR-60213,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (FR-EN), + ARKY outdoor cabinet (heated)"
5861,variation,5837,21020-60222,21012-FR-60222,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (FR-EN), with ARKY Core Classic cabinet"
5862,variation,5837,21020-60223,21012-FR-60223,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (FR-EN), with ARKY Core Plus cabinet"
5863,variation,5837,21022,21012-UK,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (English), including safeset and stickerset"
5864,variation,5837,21022-60110,21012-UK-60110,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (English), with Backpack"
5865,variation,5837,21022-60112,21012-UK-60112,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (English), with ARKY white indoor cabinet"
5866,variation,5837,21022-60122,21012-UK-60122,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (English), with ARKY green indoor cabinet"
5867,variation,5837,21012-UK-60212,21012-UK-60212,publish,"AED Pakket: Mindray Beneheart C1 volautomaat UK-FR met ARKY buitenkast (onverwarmd)"
5868,variation,5837,21022-60213,21012-UK-60213,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (English), + ARKY outdoor cabinet (heated)"
5869,variation,5837,21022-60222,21012-UK-60222,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (English), with ARKY Core Classic cabinet"
5870,variation,5837,21022-60223,21012-UK-60223,publish,"AED Package: Mindray Beneheart C1A Fully-Automatic AED (English), with ARKY Core Plus cabinet"
5871,variation,5837,21019-DE,21019-DE,publish,"Mindray Beneheart C1 Fully-automatic DE, 4G + ARKY safeset"
5872,variation,5837,21019-DE-60110,21019-DE-60110,publish,"Mindray Beneheart C1 Fully-automatic DE, 4G+ ARKY Backpack"
5873,variation,5837,21019-DE-60112,21019-DE-60112,publish,"Mindray Beneheart C1 Fully-automatic DE, 4G+ white ARKY indoor cabinet"
5874,variation,5837,21019-DE-60122,21019-DE-60122,publish,"Mindray Beneheart C1 Fully-automatic DE, 4G+ green ARKY indoor cabinet"
5875,variation,5837,21019-DE-60212,21019-DE-60212,publish,"Mindray Beneheart C1 Fully-automatic DE, 4G+ ARKY outdoor cabinet (unheated)"
5876,variation,5837,21019-DE-60213,21019-DE-60213,publish,"Mindray Beneheart C1 Fully-automatic DE, 4G+ ARKY outdoor cabinet (heated)"
5877,variation,5837,21019-DE-60222,21019-DE-60222,publish,"Mindray Beneheart C1 Fully-automatic DE, 4G+ ARKY Core Classic"
5878,variation,5837,21019-DE-60223,21019-DE-60223,publish,"Mindray Beneheart C1 Fully-automatic DE, 4G+ ARKY Core Plus"
5879,variation,5837,21019-FR0,21019-FR,publish,"Mindray Beneheart C1 Fully-automatic FR, 4G + ARKY safeset"
5880,variation,5837,21019-FR-60110,21019-FR-60110,publish,"Mindray Beneheart C1 Fully-automatic FR, 4G + ARKY Backpack"
5881,variation,5837,21019-FR-60112,21019-FR-60112,publish,"Mindray Beneheart C1 Fully-automatic FR, 4G + white ARKY indoor cabinet"
5882,variation,5837,21019-FR-60122,21019-FR-60122,publish,"Mindray Beneheart C1 Fully-automatic FR, 4G + green ARKY indoor cabinet"
5883,variation,5837,21019-FR-60212,21019-FR-60212,publish,"Mindray Beneheart C1 Fully-automatic FR, 4G + ARKY outdoor cabinet (unheated)"
5884,variation,5837,21019-FR-60213,21019-FR-60213,publish,"Mindray Beneheart C1 Fully-automatic FR, 4G + ARKY outdoor cabinet (heated)"
5885,variation,5837,21019-FR-60222,21019-FR-60222,publish,"Mindray Beneheart C1 Fully-automatic FR, 4G + ARKY Core Classic"
5886,variation,5837,21019-FR-60223,21019-FR-60223,publish,"Mindray Beneheart C1 Fully-automatic FR, 4G + ARKY Core Plus"
5887,variation,5837,21019-UK-60110,21019-UK-60110,publish,"Mindray Beneheart C1 Fully-automatic UK, 4G + ARKY Backpack"
5888,variation,5837,21019-UK-60112,21019-UK-60112,publish,"Mindray Beneheart C1 Fully-automatic UK, 4G + white ARKY indoor cabinet"
5889,variation,5837,21019-UK-60122,21019-UK-60122,publish,"Mindray Beneheart C1 Fully-automatic UK, 4G + green ARKY indoor cabinet"
5890,variation,5837,21019-UK-60212,21019-UK-60212,publish,"Mindray Beneheart C1 Fully-automatic UK, 4G + ARKY outdoor cabinet (unheated)"
5891,variation,5837,21019-UK-60213,21019-UK-60213,publish,"Mindray Beneheart C1 Fully-automatic UK, 4G + ARKY outdoor cabinet (heated)"
5892,variation,5837,21019-UK-60222,21019-UK-60222,publish,"Mindray Beneheart C1 Fully-automatic UK, 4G + ARKY Core Classic"
5893,variation,5837,21019-UK-60223,21019-UK-60223,publish,"Mindray Beneheart C1 Fully-automatic UK, 4G + ARKY Core Plus"
5894,variation,2940,52201-60110,52201-60110,publish,""
5895,variation,2940,52201-60112,52201-60112,publish,""
5896,variation,2940,52201-60122,52201-60122,publish,""
5897,variation,2940,52201-60212,52201-60212,publish,""
5898,variation,2940,52201-60213,52201-60213,publish,""
5899,variation,2940,52201-60222,52201-60222,publish,""
5900,variation,2940,52201-60223,52201-60223,publish,""
5901,variation,2940,52108,52108,publish,""
5902,variation,2940,52108-60110,52108-60110,publish,""
5903,variation,2940,52108-60112,52108-60112,publish,""
5904,variation,2940,52108-60122,52108-60122,publish,""
5905,variation,2940,52108-60212,52108-60212,publish,""
5906,variation,2940,52108-60213,52108-60213,publish,""
5907,variation,2940,52108-60222,52108-60222,publish,""
5908,variation,2940,52108-60223,52108-60223,publish,""
5909,variation,2940,52151,52151,publish,""
5910,variation,2940,52151-60110,52151-60110,publish,""
5911,variation,2940,52151-60112,52151-60112,publish,""
5912,variation,2940,52151-60122,52151-60122,publish,""
5913,variation,2940,52151-60212,52151-60212,publish,""
5914,variation,2940,52151-60213,52151-60213,publish,""
5915,variation,2940,52151-60222,52151-60222,publish,""
5916,variation,2940,52151-60223,52151-60223,publish,""
5917,variation,2940,52145,52145,publish,""
5918,variation,2940,52145-60110,52145-60110,publish,""
5919,variation,2940,52145-60112,52145-60112,publish,""
5920,variation,2940,52145-60122,52145-60122,publish,""
5921,variation,2940,52145-60212,52145-60212,publish,""
5922,variation,2940,52145-60213,52145-60213,publish,""
5923,variation,2940,52145-60222,52145-60222,publish,""
5924,variation,2940,52145-60223,52145-60223,publish,""
5925,variation,2940,52147,52147,publish,""
5926,variation,2940,52147-60110,52147-60110,publish,""
5927,variation,2940,52147-60112,52147-60112,publish,""
